#building
tp_hovel_6;Temple Hovel;;;;;;;;;;;x
tp_hovel_1_desc;A poorly made town in which most of the blin and slaves live.;;;;;;;;;;;x
tb_moblin_camp_1;Moblin War Camp;;;;;;;;;;;;x
tb_moblin_camp_2;Moblin War Camp;;;;;;;;;;;;x
tb_moblin_camp_3;Moblin War Camp;;;;;;;;;;;;x
tb_moblin_camp_4;Moblin War Camp;;;;;;;;;;;;x
tb_moblin_camp_desc;A moblin camp made up of the warrior caste of moblins.;;;;;;;;;;;;;;x
tb_bokoblin_camp_1;Bokoblin Camp;;;;;;;;;;;;x
tb_bokoblin_camp_2;Bokoblin Camp;;;;;;;;;;;;x
tb_bokoblin_camp_3;Bokoblin Camp;;;;;;;;;;;;x
tb_bokoblin_camp_4;Bokoblin Camp;;;;;;;;;;;;x
tb_bokoblin_camp_desc;A poorly made camp in which most of the bokoblin warriors live.;;;;;;;;;;;;;x
tb_bulblin_camp_1;Bulblin Camp;;;;;;;;;;;x
tb_bulblin_camp_2;Bulblin Camp;;;;;;;;;;;x
tb_bulblin_camp_3;Bulblin Camp;;;;;;;;;;;x
tb_bulblin_camp_4;Bulblin Camp;;;;;;;;;;;x
tb_bulblin_camp_desc;A gathering of hide yurts in which most of the bulblin warriors live.;;;;;;;;;;;x
no_bulbos_breeder_1;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_2;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_3;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_4;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_5;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_6;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_7;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_8;Bulbos Breeder;;;;;;;;;;;x
no_bulbos_breeder_desc;Large herds of bulbos used to breed better mounts for the bulblin warriors.;;;;;;;;;;;;x
ct_education_1;Public Library;;;;;;;;;;;x
ct_education_1_desc;A building in which books are housed and offers free literacy education to all citizens.;;;;;;;;;;;x
ct_education_2;Public School;;;;;;;;;;;x
ct_education_2_desc;A building in which any child under 16 may recieve basic education.;;;;;;;;;;;x
ct_education_3;University;;;;;;;;;;;x
ct_education_3_desc;A large complex which offers education to citizens no matter their position depending on their wealth.;;;;;;;;;;;x
ct_economy_1;Market Square;;;;;;;;;;;x
ct_economy_1_desc;The city has developed a large open central area for which most items can be bought and sold.;;;;;;;;;;;x
ct_economy_2;Street Shops;;;;;;;;;;;x
ct_economy_2_desc;Along the street to the market square is lined with shops.;;;;;;;;;;;x
ct_economy_3;Market District;;;;;;;;;;;x
ct_economy_3_desc;The area surrounding the market town is dominated by stores and the apartments of those that work these stores.;;;;;;;;;;;x
ct_agriculture_1;Farms;;;;;;;;;;;x
ct_agriculture_1_desc;A number of farms mainly growing crops dot the area around the holding.;;;;;;;;;;;x
ct_agriculture_2;Cucco Farms;;;;;;;;;;;x
ct_agriculture_2_desc;A number of farms primarily raising cuccos dot the holding in addition to traditional farms.;;;;;;;;;;;x 
ct_agriculture_3;Ranches;;;;;;;;;;;x
ct_agriculture_3_desc;Several large ranches raising cattle can be found around this holding.;;;;;;;;;;;x
no_potion_maker_1;Potion Maker;;;;;;;;;;;x
no_potion_maker_2;Potion Maker;;;;;;;;;;;x
no_potion_maker_3;Potion Maker;;;;;;;;;;;x
no_potion_maker_4;Potion Maker;;;;;;;;;;;x
no_potion_maker_5;Potion Maker;;;;;;;;;;;x
no_potion_maker_6;Potion Maker;;;;;;;;;;;x
no_potion_maker_7;Potion Maker;;;;;;;;;;;x
no_potion_maker_8;Potion Maker;;;;;;;;;;;x
no_potion_maker_desc;A tent has been set aside in order to make potions for the treatment of ailments.;;;;;;;;;;;;;x
no_cattle_pens_1;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_2;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_3;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_4;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_5;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_6;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_7;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_8;Cattle Pens;;;;;;;;;;;x
no_cattle_pens_desc;A coral built to contain the clan's cattles and other livestock.;;;;;;;;;;;x
no_messengers_1;Messenger System;;;;;;;;;;x
no_messengers_2;Messenger System;;;;;;;;;;x
no_messengers_3;Messenger System;;;;;;;;;;x
no_messengers_4;Messenger System;;;;;;;;;;x
no_messengers_5;Messenger System;;;;;;;;;;x
no_messengers_6;Messenger System;;;;;;;;;;x
no_messengers_7;Messenger System;;;;;;;;;;x
no_messengers_8;Messenger System;;;;;;;;;;x
no_messengers_desc;A series of messanger posts lay between the various realm clans and holdings.;;;;;;;;;;;;x
ca_warrior_lodge_1;Warrior Dens;;;;;;;;;;x
ca_warrior_lodge_2;Warrior Dens;;;;;;;;;;x
ca_warrior_lodge_3;Warrior Dens;;;;;;;;;;x
ca_warrior_lodge_4;Warrior Dens;;;;;;;;;;x
ca_warrior_lodge_desc;A heavily fortified building in which most of the combat skilled lfos live.;;;;;;;;;x
ca_lfos_scavenger_den_1;Metal Scale Dens;;;;;;;;;;;;;x
ca_lfos_scavenger_den_2;Metal Scale Dens;;;;;;;;;;;;;x
ca_lfos_scavenger_den_3;Metal Scale Dens;;;;;;;;;;;;;x
ca_lfos_scavenger_den_4;Metal Scale Dens;;;;;;;;;;;;;x
ca_lfos_scavenger_den_1_desc;Metal Scales are the battle hardened warriors of the lfos, often going to battle with plate armor.;;;;;;;;;;;;;;;;x
ca_helmasaurus_stable_1;Helmasaurus Pen;;;;;;;;;x
ca_helmasaurus_stable_2;Helmasaurus Pen;;;;;;;;;x
ca_helmasaurus_stable_3;Helmasaurus Pen;;;;;;;;;x
ca_helmasaurus_stable_4;Helmasaurus Pen;;;;;;;;;x
ca_helmasaurus_stable_1_desc;A large reinforced pen containing the castle's helmasaurus mounts.;;;;;;;;;;;;;;x
ca_darkhammer_den_1;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_2;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_3;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_4;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_5;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_6;Darkhammer Den;;;;;;;;;;;;;x
ca_darkhammer_den_1_desc;The darkhammers are a rare strain of lizalfos typically much larger and bulkier than lizalfos, often going into battle with thick metal armor and blunt weapons.;;;;;;;;;;;x
ca_aer_draco_nest_1;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_2;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_3;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_4;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_5;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_6;Draco Nest;;;;;;;;;;;;;;x
ca_aer_draco_nest_1_desc;The Draco are a rare red fire breathing strain of aeralfos.;;;;;;;;;;;;x
ct_hatchery_1;Public Hatchery;;;;;;;;;;x
ct_hatchery_2;Public Hatchery;;;;;;;;;;x
ct_hatchery_3;Public Hatchery;;;;;;;;;;x
ct_hatchery_4;Public Hatchery;;;;;;;;;;x
ct_hatchery_5;Public Hatchery;;;;;;;;;;x
ct_hatchery_6;Public Hatchery;;;;;;;;;;x
ct_hatchery_1_desc;A communal hatchery for all of the cities lfos. The building is designed to ensure that as many hatchlings reach maturity as possible.;;;;;;;;;;;x
ct_warrior_den_1;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_2;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_3;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_4;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_5;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_6;Warrior Dens;;;;;;;;;;;;x
ct_warrior_den_1_desc;A series of interconnected buildings that house the cities warrior class.;;;;;;;;;;;;x
ct_egg_guards_1;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_2;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_3;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_4;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_5;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_6;Egg Guards;;;;;;;;;;;;;;x
ct_egg_guards_1_desc;The cities trained elite warriors often tasked with guarding communities and ensuring conflict doesn't rise to bloodshed.;;;;;;;;;;;;x
ct_lfos_agriculture_1;Hunting Lodges;;;;;;;;;;;;;;;;;;;;x
ct_lfos_agriculture_2;Hunting Grounds;;;;;;;;;;;;;;;;x
ct_lfos_agriculture_3;Pasture;;;;;;;;;;;;;x
ct_lfos_agriculture_1_desc;The city has a number of camps and buildings dedicated to capturing and killing animals for food.;;;;;;;;;;;;;;x
ct_lfos_agriculture_2_desc;The city has carefully cared for several areas insuring only the best sources of meat survive to adulthood.;;;;;;;;;;;x
ct_lfos_agriculture_3_desc;The city has developed a number of large open areas into raising meat cattle.;;;;;;;;;;x
tb_lfos_hatchery_1;Hatchery Mound;;;;;;;;;;x
tb_lfos_hatchery_2;Hatchery Mound;;;;;;;;;;x
tb_lfos_hatchery_3;Hatchery Mound;;;;;;;;;;x
tb_lfos_hatchery_4;Hatchery Mound;;;;;;;;;;x
tb_lfos_hatchery_desc;An area has been cleared away and made into an earthen mound to insure that as many lfos reach maturity.;;;;;;;;;;;;;;;x
tb_lfos_warrior_lodge_1;Warrior Clan;;;;;;;;;x
tb_lfos_warrior_lodge_2;Warrior Clan;;;;;;;;;x
tb_lfos_warrior_lodge_3;Warrior Clan;;;;;;;;;x
tb_lfos_warrior_lodge_4;Warrior Clan;;;;;;;;;x
tb_lfos_warrior_lodge_desc;A number of clans are solely devoted to fighting those members rarely perform anyother task but fighting.;;;;;;;;;;;x
tb_hunter_clans_1;Hunter Clans;;;;;;;;;;;;;x
tb_hunter_clans_2;Hunter Clans;;;;;;;;;;;;;x
tb_hunter_clans_3;Hunter Clans;;;;;;;;;;;;;x
tb_hunter_clans_4;Hunter Clans;;;;;;;;;;;;;x
tb_hunter_clans_desc;A number of clans have devoted themselves to hunting, in times of war however they lend their bows to fighting.;;;;;;;;;;;;;;x
no_helmasaurus_breeder_1;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_2;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_3;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_4;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_5;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_6;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_7;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_8;Helmasaurus Breeder;;;;;;;;;;;;;x
no_helmasaurus_breeder_desc;The Helmasaurus are the prized mounts of the dinolfos.;;;;;;;;;;;;;;;;;x
ca_kings_crypts;Kings' Crypts;;;;;;;;;;;;;;;x
ca_kings_crypts_desc;It is here that every King and Queen of Hyrule is burried, surrounded by the unnamed dead of hyrulean soldiers.;;;;;;;;;;;;x
ca_royal_crypts;Royal Crypts;;;;;;;;;;;;;;;;x
ca_royal_crypts_desc;The ancient crypts of the Wind Kings. The feeling of lost is said to affect everyone.;;;;;;;;;;;;;;;x
ca_sacred_grounds;Sacred Grounds;;;;;;;;;;;;;;;;x
ca_sacred_grounds_desc;A sealed room or diminsion in which is said to house the triforce and the mastersword.;;;;;;;;;;;;;x
ca_mazaal;Mazaal;;;;;;;;;;;;x
ca_mazaal_desc;The ancient guardian Mazaal inhabits the last bastion of the Wind Tribe.;;;;;;;;;;;;;x
ca_elemental_sanctuary;Elemental Sanctuary;;;;;;;;;;;;;;x
ca_elemental_sanctuary_desc;A sacred room in which the door to the Minish world is housed, only children may enter and even see the door. To others it appears to be a masterly crafted stainglass windows.;;;;;;;;;;x
tp_fairy_fountain;Fairy Fountain
tp_fairy_fountain_desc;A pool of water stands in this location, for some reason minor fairies seem to be in abundance. These fairies often appear to heal anyone nearby, those injured in battle or those that are sick.;;;;;;;;;;;;;;;x
ca_staltroop_barracks_1;Staltrooper Pit;;;;;;;;;;;;x
ca_staltroop_barracks_2;Staltrooper Pit;;;;;;;;;;;;x
ca_staltroop_barracks_3;Staltrooper Pit;;;;;;;;;;;;x
ca_staltroop_barracks_4;Staltrooper Pit;;;;;;;;;;;;x
ca_staltroop_barracks_desc;Little more than a pit of sand in which the lowest and non-sentient stal are held when not fighting.;;;;;;;;;;;;;;;;x
ca_stalfos_barracks_1;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_2;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_3;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_4;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_5;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_6;Stalfos Barracks;;;;;;;;;;;;;x
ca_stalfos_barracks_1_desc;A former barracks littered with remains of the former warriors.;;;;;;;;;;x
ca_kennel_1;Haunted Kennel;;;;;;;;;;x
ca_kennel_2;Haunted Kennel;;;;;;;;;;x
ca_kennel_3;Haunted Kennel;;;;;;;;;;x
ca_kennel_4;Haunted Kennel;;;;;;;;;;x
ca_kennel_5;Haunted Kennel;;;;;;;;;;x
ca_kennel_6;Haunted Kennel;;;;;;;;;;x
ca_kennel_1_desc;Once the kennel for the castle's hunting hound, now haunted by the stitched together remain of animals.;;;;;;;;;;;x
ca_charnel_pit_1;Charnel Pit;;;;;;;;;;;;x
ca_charnel_pit_2;Charnel Pit;;;;;;;;;;;;x
ca_charnel_pit_3;Charnel Pit;;;;;;;;;;;;x
ca_charnel_pit_1_desc;Little more than a pit in which remains are tossed to later be reanimated or used to repair destroyed soldiers.;;;;;;;;;;;;;x
ca_gibdo_barracks_1;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_2;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_3;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_4;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_5;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_6;Gibdo Sarcaphoguses;;;;;;;;;x
ca_gibdo_barracks_1_desc;A room or just a pit in which the mumified remains of humanoids are kept.;;;;;;;;;;;;;x
ca_staldra_pit_1;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_2;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_3;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_4;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_5;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_6;Staldra Pit;;;;;;;;;;;;;x
ca_staldra_pit_1_desc;A multi headed serpent species that once inhabited the grasslands of what would become the Sea of Sand. While they are now extinct their remains are unusually easy to reanimate, they once would form balls and hibernate when pray was hard to find.;;;;;;;;;;;;;;;x
ca_stalchild_barracks_1;Stalchild Barracks;;;;;;;;;;;x
ca_stalchild_barracks_2;Stalchild Barracks;;;;;;;;;;;x
ca_stalchild_barracks_3;Stalchild Barracks;;;;;;;;;;;x
ca_stalchild_barracks_4;Stalchild Barracks;;;;;;;;;;;x
ca_stalchild_barracks_1_desc;Their exact origin has been lost to history, all that is known is that once these child sized humanoids served the Ikanan armies as their main fighting infantry.;;;;;;;;;;;;;;x
ca_stalsoldier_barracks_1;Stalsoldier Barracks;;;;;;;;;;;;x
ca_stalsoldier_barracks_2;Stalsoldier Barracks;;;;;;;;;;;;x
ca_stalsoldier_barracks_3;Stalsoldier Barracks;;;;;;;;;;;;x
ca_stalsoldier_barracks_4;Stalsoldier Barracks;;;;;;;;;;;;x
ca_stalsoldier_barracks_5;Stalsoldier Barracks;;;;;;;;;;;;x 
ca_stalsoldier_barracks_6;Stalsoldier Barracks;;;;;;;;;;;;x
ca_stalsoldier_barracks_1_desc;The Ikanan Armie's main human soldiers, during the rein of the Ikanan Empire these humans and sometime large monster like creatures served as the elite soldiers and made up the quality that the Stalchild soldier's quantity left lacking.;;;;;;;;;;;;;x
ca_bone_pit_1;Bone Pit;;;;;;;;;;;;;;x
ca_bone_pit_2;Bone Pit;;;;;;;;;;;;;;x
ca_bone_pit_3;Bone Pit;;;;;;;;;;;;;;x
ca_bone_pit_1_desc;Little more than a hole in the ground in which the remains of damaged ikanan soldiers are tossed in to repair themselves, how they do this is subject to many grissly ghost stories.;;;;;;;;;;;x
ct_charnel_house_1;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_2;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_3;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_4;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_5;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_6;Slaughter House;;;;;;;;;;;;;x
ct_charnel_house_1_desc;A building given over to preparing bodies to be stalfos.;;;;;;;;;;;;;;x
ct_stal_barracks_1;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_2;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_3;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_4;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_5;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_6;Staltroop Infestation;;;;;;;;;;;;;x
ct_stal_barracks_1_desc;Piles of bones and sand litters the city. When called upon the bone piles reanimate.;;;;;;;;;x
ct_stalkin_bonepiles_1;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_2;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_3;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_4;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_5;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_6;Stalkin Barracks;;;;;;;;;;;;x
ct_stalkin_bonepiles_1_desc;Once the city guard now these creatures roam the town looking guarding the grave city against life.;;;;;;;;;;;;;;;x
ct_stalchildren_barracks_1;Stalchildren Slums;;;;;;;;;;;;x
ct_stalchildren_barracks_2;Stalchildren Slums;;;;;;;;;;;;x
ct_stalchildren_barracks_3;Stalchildren Slums;;;;;;;;;;;;x
ct_stalchildren_barracks_4;Stalchildren Slums;;;;;;;;;;;;x
ct_stalchildren_barracks_5;Stalchildren Slums;;;;;;;;;;;;x
ct_stalchildren_barracks_6;Stalchildren Slums;;;;;;;;;;;;x
ct_stalsoldier_barracks_1;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_stalsoldier_barracks_2;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_stalsoldier_barracks_3;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_stalsoldier_barracks_4;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_stalsoldier_barracks_5;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_stalsoldier_barracks_6;Stalsoldier Barracks;;;;;;;;;;;;;;;x
ct_bone_doctor_1;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_2;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_3;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_4;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_5;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_6;Bone Hospital;;;;;;;;;;;;;;;x
ct_bone_doctor_1_desc;Once the cities doctors now these creatures use magic and material to repair damaged stalfos.;;;;;;;;;;;;;x
tp_stal_barracks_1;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_2;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_3;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_4;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_5;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_6;Commoner Graves;;;;;;;;;;;;x
tp_stal_barracks_1;The graves of the commoners when reanimated they use whatever they can get their hands on for weapons.;;;;;;;;;;;;x
tp_stalfos_barracks_1;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_2;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_3;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_4;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_5;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_6;Crypts;;;;;;;;;;;;;;;;x
tp_stalfos_barracks_1;Once the graves of the nobles and well known warriors. Now they serve in death.;;;;;;;;;;;;;;;x
tp_lich_quarters_1;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_2;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_3;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_4;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_5;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_6;Phantom Tower;;;;;;;;;;;;;x
tp_lich_quarters_1_desc;The main cause of the undead curse the phantoms are usually those that died horribly or were cursed.;;;;;;;;;;;;;;x
tp_stalchildren_barracks_1;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_2;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_3;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_4;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_5;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_6;Stalchildren Graves;;;;;;;;;;;;;x
tp_stalchildren_barracks_1_desc;The mass graves for the stalchildren thrown in with little care.;;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Warrior Graves;;;;;;;;;;;;x
tp_stalsoldier_barracks_1;Once the graves of the well known warriors, often entombed with their armor and weapons.;;;;;;;;;;;;;;;x
ca_initiat_barracks_1;Initiate Barracks;;;;;;;;;;;;;x
ca_initiat_barracks_2;Initiate Barracks;;;;;;;;;;;;;x
ca_initiat_barracks_3;Initiate Barracks;;;;;;;;;;;;;x
ca_initiat_barracks_4;Initiate Barracks;;;;;;;;;;;;;x
ca_initiat_barracks_1_desc;The Initiates are the lowest ranked members of the Darknut society, they are either low born children or subjugated citizens. Their only hope of advancing is to survive long enough to be promoted to a legionairy.;;;;;;;;;;;x
ca_cohort_barracks_1;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_2;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_3;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_4;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_5;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_6;Legionairy Barracks;;;;;;;;;;;;x
ca_cohort_barracks_1_desc;The Legionairy is the main type of soldier in the darknut legions. Often coming from the upper classes, those that can pay to forge their armor and sword or those that have survived long enough to be deemed strong enough to be a noble.;;;;;;;;;;;;x
ca_quarter_master_1;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_2;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_3;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_4;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_5;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_6;Quarter Mastery;;;;;;;;;;;;;x
ca_quarter_master_1_desc;The heart of the castle's commerce. Any and all items one needs to obtain can be obtained here.;;;;;;;;;;;x
ca_horse_archers_auxilary_1;Horse Archer Camp;;;;;;;;;;;;;x
ca_horse_archers_auxilary_2;Horse Archer Camp;;;;;;;;;;;;;x
ca_horse_archers_auxilary_3;Horse Archer Camp;;;;;;;;;;;;;x
ca_horse_archers_auxilary_1_desc;A camp has surrounded the castle made up of those subjugated people that are skilled in the bow and horse.;;;;;;;;;;;;x
ca_knight_auxilary_1;Knight Camp;;;;;;;;;;;x
ca_knight_auxilary_2;Knight Camp;;;;;;;;;;;x
ca_knight_auxilary_3;Knight Camp;;;;;;;;;;;x
ca_knight_auxilary_1_desc;Those of knight cultures are expected to send a portion of their soldiers to serve their lord's lord.;;;;;;;;;;;;;x
ct_auxi_barracks_1;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_2;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_3;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_4;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_5;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_6;Auxilary Barracks;;;;;;;;;;;x
ct_auxi_barracks_1_desc;The Auxilary are the lowest ranked of the city dwelling Darknuts. They are expected to protect the order of the city.;;;;;;;;;;;;x
ct_dishonored_1;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_2;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_3;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_4;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_5;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_6;Cohort Barracks;;;;;;;;;;;;;;x
ct_dishonored_1_desc;The armored Cohorts of the cities are often made up of those Auxilary have performed beyond their expected duties, those disenfranchised nobles, and the dishonored legionairy.;;;;;;;;;;;x
ct_arena_1;Arena District;;;;;;;;;;;x
ct_arena_2;Arena District;;;;;;;;;;;x
ct_arena_3;Arena District;;;;;;;;;;;x
ct_arena_1_desc;In the center of the market area is a large arena that serves as the focal point for entertainment and commerce.;;;;;;;;;;;;x
tp_initiat_1;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_2;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_3;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_4;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_5;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_6;Judicar Initiate Barracks;;;;;;;;;;;;x
tp_initiat_1_desc;The Judicars take all followers of the Code no matter their rank or physical ailments, those members that are physically capable are taught both the Codes and how to use them in combat.;;;;;;;;;;;;;;;;x
tp_paladin_barracks_1;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_2;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_3;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_4;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_5;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_6;Judicar Barracks;;;;;;;;;;;;x
tp_paladin_barracks_1_desc;The Judicars are the warrior-priests of the Code.;;;;;;;;;;;;;x
ca_goron_wall_q_1;Ditch;;;;;;;;;;;;x
ca_goron_wall_q_2;Bombflower Traps;;;;;;;;;;;;x
ca_goron_wall_q_3;Boulder Funnel;;;;;;;;;;;;x
ca_goron_wall_q_4;Groosinator;;;;;;;;;;;;x
